, 1-1-2007
, 2-1-2007
, 3-1-2007
, 4-1-2007
, 5-1-2007
, 6-1-2007
, 7-1-2007
, 8-1-2007
, 9-1-2007
, 10-1-2007
, 11-1-2007
, 12-1-2007
, 1-1-2008
, 2-1-2008
, 3-1-2008
, 4-1-2008
, 5-1-2008
, 6-1-2008
, 7-1-2008
, 8-1-2008
, 9-1-2008
, 10-1-2008
, 11-1-2008
, 12-1-2008
, 1-1-2009
, 2-1-2009
, 3-1-2009
, 4-1-2009
, 5-1-2009
, 6-1-2009
, 7-1-2009
, 8-1-2009
, 9-1-2009
, 10-1-2009
, 11-1-2009
, 12-1-2009
, 1-1-2010
, 2-1-2010
, 3-1-2010
, 4-1-2010
, 5-1-2010
, 6-1-2010
, 7-1-2010
, 8-1-2010
, 9-1-2010
, 10-1-2010
, 11-1-2010
, 12-1-2010
, 1-1-2011
, 2-1-2011
, 3-1-2011
, 4-1-2011
, 5-1-2011
, 6-1-2011
, 7-1-2011
, 8-1-2011
, 9-1-2011
, 10-1-2011
, 11-1-2011
, 12-1-2011
, 1-1-2012
, 2-1-2012
, 3-1-2012
, 4-1-2012
, 5-1-2012
, 6-1-2012
, 7-1-2012
, 8-1-2012
, 9-1-2012
, 10-1-2012
, 11-1-2012
, 12-1-2012
, 1-1-2013
, 2-1-2013
, 3-1-2013
, 4-1-2013
, 5-1-2013
, 6-1-2013
, 7-1-2013
, 8-1-2013
, 9-1-2013
, 10-1-2013
, 11-1-2013
, 12-1-2013
, 1-1-2014
, 2-1-2014
, 3-1-2014
, 4-1-2014
, 5-1-2014
, 6-1-2014
, 7-1-2014
, 8-1-2014
, 9-1-2014
, 10-1-2014
, 11-1-2014
, 12-1-2014
, 1-1-2015
, 2-1-2015
, 3-1-2015
, 4-1-2015
, 5-1-2015
, 6-1-2015
, 7-1-2015
, 8-1-2015
, 9-1-2015
2.0199999999999996, -1.9500010000000003, -0.2999989999999997, 0.6200009999999985, 10-1-2015
0.6799999999999997, 0.6200009999999985, 0.37999900000000153, -0.7699999999999996, 10-2-2015
0.9500000000000028, -0.7699999999999996, 0.2299989999999994, 0.2400020000000005, 10-3-2015
0.8099990000000012, 0.2400020000000005, 0.2999989999999997, -0.25, 10-4-2015
0.3999999999999986, -0.25, 0.11000100000000046, -0.6900009999999988, 10-5-2015
0.8000019999999992, -0.6900009999999988, 0.13999899999999954, -0.8299990000000008, 10-6-2015
1.1500000000000004, -0.8299990000000008, 0.16999999999999993, 0.38000099999999826, 10-7-2015
0.5050000000000008, 0.38000099999999826, -0.27000099999999705, -0.060000000000002274, 10-8-2015
0.7199999999999989, -0.060000000000002274, -0.049999999999998934, -1.1799999999999997, 10-9-2015
1.3800000000000008, -1.1799999999999997, 0.2699999999999996, -0.5, 10-10-2015
1.3100000000000005, -0.5, -0.41999999999999993, 0.28999999999999915, 11-1-2015
1.0350000000000001, 0.28999999999999915, 0.030000000000001137, -0.7300000000000004, 11-2-2015
0.9000000000000004, -0.7300000000000004, -0.019999999999999574, -0.3600000000000012, 11-3-2015
0.7700000000000014, -0.3600000000000012, -0.09999999999999964, 1.2200000000000006, 11-4-2015
1.33, 1.2200000000000006, -0.14000000000000057, -0.0600000000000005, 11-5-2015
0.34999999999999964, -0.0600000000000005, -0.06999999999999851, 0.27999999999999936, 11-6-2015
0.4299999999999997, 0.27999999999999936, -0.21000000000000085, -0.08999999999999986, 11-7-2015
0.22000000000000064, -0.08999999999999986, -0.29999999999999893, -0.11000000000000121, 11-8-2015
0.23000000000000043, -0.11000000000000121, -0.08999999999999986, -0.21999999999999886, 11-9-2015
0.6099999999999994, -0.21999999999999886, -0.02000000000000135, 0.010000000000001563, 11-10-2015
0.46999999999999886, 0.010000000000001563, 0.0, -0.16000000000000014, 11-11-2015
0.370000000000001, -0.16000000000000014, 0.2599999999999998, 0.16000000000000014, 11-12-2015
0.5410000000000004, 0.16000000000000014, -0.11000000000000121, 0.25, 11-13-2015
0.370000000000001, 0.25, 0.0, 0.4300000000000015, 11-14-2015
0.9500000000000011, 0.4300000000000015, -0.040000000000000924, -0.3200000000000003, 11-15-2015
0.6400000000000006, -0.3200000000000003, -0.2699999999999996, 0.10999999999999943, 11-16-2015
0.5250000000000004, 0.10999999999999943, 0.22000000000000064, 0.20999999999999908, 11-17-2015
1.0199999999999996, 0.20999999999999908, 0.0, 0.23000000000000043, 11-18-2015
0.5899999999999999, 0.23000000000000043, -0.11999999999999922, 0.629999999999999, 11-19-2015
0.8200000000000003, 0.629999999999999, 0.02000000000000135, 0.7299999999999986, 11-20-2015
1.0300000000000011, 0.7299999999999986, -0.2400000000000002, -0.41999999999999993, 12-1-2015
0.6699999999999999, -0.41999999999999993, 0.05000000000000071, -0.3800000000000008, 12-2-2015
0.7599999999999998, -0.3800000000000008, -0.22999999999999865, 0.8300000000000001, 12-3-2015
1.0549999999999997, 0.8300000000000001, -0.22000000000000064, 0.4499999999999993, 12-4-2015
0.5600000000000005, 0.4499999999999993, -0.35999999999999943, 0.08000000000000007, 12-5-2015
0.6699999999999999, 0.08000000000000007, -0.17999999999999972, -0.14000000000000057, 12-6-2015
